product,grape,score,avg_price_liter
"Finca Las Moras 'Alma  Mora' Malbec, San Juan",  Malbec  ,85,49.33
"Bodega  Norton Coleccion Varietales Malbec, Lujan de Cuyo",  Malbec  ,86,73.33
"Piattelli Vineyards Grand  Reserve Trinita, Mendoza",  Bordeaux Blend Red  ,89,186.67
"Luigi Bosca Cabernet  Sauvignon, Maipu",  Cabernet Sauvignon  ,88,121.33
"Tussock Jumper Malbec, San Juan,",  Malbec  ,85,73.33
"Altaland High Altitude  Malbec, Mendoza",  Malbec  ,87,129.33
"Fabre Montmayou Grand  Vin, Vistalba",  Bordeaux Blend Red  ,93,276.0
"Masi  Tupungato Passo Doble Malbec - Corvina, Tupungato",  Red Blend  ,87,81.33
"Bodegas  Escorihuela Gascon 1884 The President's Blend, Mendoza",  Malbec  ,91,226.67
"Kaiken Ultra  Cabernet Sauvignon, Lujan de Cuyo",  Cabernet Sauvignon  ,89,113.33
"Navarro Correas  Structura Ultra, Mendoza",  Bordeaux Blend Red  ,91,308.0
"Mendel  Finca Remota Malbec, La Consulta",  Malbec  ,93,552.0
"Trapiche  Terroir Series Finca El Tomillo Chardonnay, Gualtallary",  Chardonnay  ,93,218.67
"Cuvelier  Los Andes Malbec, Vista Flores",  Malbec  ,89,129.33
"Bodegas Lopez  'Montchenot' 20 Anos Gran Reserva, Maipu",  Bordeaux Blend Red  ,94,714.67
"Belasco  de Baquedano 'Llama' Old Vine Malbec, Agrelo",  Malbec  ,87,89.33
"Finca El  Origen Reserva Estate Malbec, Uco Valley",  Malbec  ,88,81.33
"Finca El  Origen 'PHI' Single Vineyard, Tunuyan",  Bordeaux Blend Red  ,90,454.67
"Nieto  Senetiner Don Nicanor Malbec, Lujan de Cuyo",  Malbec  ,89,105.33
"Bodega Amalaya Blanco, Salta",  White Blend  ,88,73.33
"Trivento Reserve Cabernet  Sauvignon - Malbec, Mendoza",  Cabernet Sauvignon - Malbec  ,86,73.33
"Layer Cake Malbec, Mendoza,",  Malbec  ,85,89.33
"Navarro Correas  Coleccion Privada Cabernet Sauvignon, Mendoza",  Cabernet Sauvignon  ,87,81.33
"La Mascota Vineyards  'Gran Mascota' Malbec, Uco Valley",  Malbec  ,90,137.33
Susana  Balbo Wines BenMarco Sin Limites Malbec Gualtallary,  Malbec  ,93,186.67
"Bodega  Mauricio Lorca 'Inspirado' Red Blend, Vista Flores",  Red Blend  ,92,365.33
"Tiano & Nareno Travesia  1908, Mendoza",  Malbec  ,93,78.67
"Finca Decero The  Owl and the Dust Devil, Agrelo",  Red Blend  ,90,178.67
"Bodega Aleanna 'Gran  Enemigo' Torrontes, Mendoza",  Torrontes  ,94,486.67
"Familia  Schroeder Saurus Patagonia Select Malbec, Neuquen",  Malbec  ,88,113.33
"Pulenta Estate  X Gran Malbec, Alto Agrelo",  Malbec  ,92,341.33
"Trapiche Broquel  Cabernet Sauvignon, Maipu",  Cabernet Sauvignon  ,88,97.33
"Trivento Maximum Reserve  Red Blend, Mendoza",  Cabernet Sauvignon - Malbec  ,87,73.33
"Bodega Norton '1895  Coleccion' Malbec, Mendoza",  Malbec  ,86,65.33
"Familia  Zuccardi 'Poligonos del Valle de Uco' San Pablo Malbec, Tunuyan",  Malbec  ,92,186.67
"Dona Paula Los  Cardos Malbec, Lujan de Cuyo",  Malbec  ,85,65.33
"La Mascota Vineyards 'Unanime'  Chardonnay, Mendoza",  Chardonnay  ,89,113.33
"Alambrado Malbec Blanco,  Mendoza",  Malbec  ,85,89.33
"Familia  Zuccardi 'Finca Los Membrillos', La Consulta",  Cabernet Sauvignon  ,93,973.33
"Finca  Flichman 'Paisaje de Tupungato' Red Blend, Tupungato",  Bordeaux Blend Red  ,88,146.67
"Domaine  Bousquet Cabernet Sauvignon, Tupungato",  Cabernet Sauvignon  ,86,73.33
"Vaglio Wines Aggie  Malbec, Uco Valley",  Malbec  ,91,129.33
"Matias  Riccitelli 'Republica del Malbec', Las Compuertas",  Malbec  ,92,333.33
"Bodega TeHo  'Zaha' Toko Vineyard Malbec, Altamira",  Malbec  ,91,162.67
"Kaiken Ultra Chardonnay, Mendoza,",  Chardonnay  ,89,105.33
Piattelli Vineyards Reserve Cabernet  Sauvignon,  Cabernet Sauvignon  ,87,89.33
"Agua de Piedra Gran  Seleccion Malbec, Mendoza",  Malbec  ,88,89.33
"Rutini Antologia XXXVIII  No.38, Mendoza",  Bordeaux Blend Red  ,92,268.0
"Vina Cobos Felino Chardonnay,  Mendoza",  Chardonnay  ,88,113.33
"Bodegas Bianchi 'Famiglia  Bianchi' Malbec, San Rafael",  Malbec  ,88,97.33
"Bodega Poesia  'Poesia' Malbec - Cabernet Sauvignon, Lujan de Cuyo",  Cabernet Sauvignon - Malbec  ,91,308.0
"Kaiken 'Disobedience' Red  Blend, Mendoza",  Bordeaux Blend Red  ,92,162.67
"Bodega Tapiz  Alta Collection Malbec, Uco Valley",  Malbec  ,89,121.33
"Catena 'Alamos' Cabernet  Sauvignon, Mendoza",  Cabernet Sauvignon  ,87,73.33
"Bodega  Tapiz Alta Collection Cabernet Sauvignon, Tupungato",  Cabernet Sauvignon  ,88,121.33
"Terrazas de  los Andes 'Altos del Plata' Cabernet Sauvignon, Mendoza",  Cabernet Sauvignon  ,85,73.33
"Kaiken Estate Cabernet Sauvignon,  Mendoza",  Cabernet Sauvignon  ,86,73.33
"Renacer Punto Final  Reserva Malbec, Mendoza",  Malbec  ,89,121.33
"Otronia III & VI, Chubut,",  Chardonnay  ,91,502.67
"Otronia I, Chubut",  Pinot Noir  ,91,494.67
"Cuvelier  Los Andes Grand Malbec, Vista Flores",  Malbec  ,91,381.33
"Finca Flichman 'Reserva'  Malbec, Mendoza",  Malbec  ,86,81.33
"Bodega El Esteco  Altimus, Cafayate",  Red Blend  ,91,252.0
"Susana Balbo Wines  Susana Balbo Signature Cabernet Sauvignon, Mendoza",  Cabernet Sauvignon  ,91,146.67
"Belhara Estate Single  Vineyard Malbec, Mendoza",  Malbec  ,90,113.33
"Santa Julia  'La Mantis' Pet Nat Natural, Maipu",  Chardonnay  ,91,121.33
"Alfa Crux Malbec, Uco  Valley",  Malbec  ,90,146.67
"PerSe  'Volare del Camino', Gualtallary",  Malbec  ,95,665.33
"Familia Zuccardi  'Zuccardi Q' Cabernet Franc, Uco Valley",  Cabernet Franc  ,91,129.33
"Bodegas Escorihuela  Gascon Gran Reserva Malbec, Mendoza",  Malbec  ,89,113.33
"Mythic Estate Malbec, Mendoza,",  Malbec  ,88,89.33
"Andeluna 1300 Cabernet  Sauvignon, Uco Valley",  Cabernet Sauvignon  ,87,81.33
"Bodegas  Escorihuela Gascon 'Don Miguel Escorihuela Gascon' Malbec, El Cepillo",  Malbec  ,89.0,389.33
"Domaine  Bousquet Reserva Cabernet Sauvignon, Tupungato",  Cabernet Sauvignon  ,88.0,89.33
"Sunal Ilogico  Malbec, Calchaqui Valley",  Malbec  ,92.0,129.33
"Michel  Torino - El Esteco 'Don David' Cabernet Sauvignon Reserve, Cafayate",  Cabernet Sauvignon  ,88.0,81.33
"Bodega Tapiz Malbec, Mendoza",  Malbec  ,87.0,89.33
"Finca  Flichman 'Dedicado' Gran Corte, Uco Valley",  Cabernet - Malbec - Syrah  ,90.0,252.0
"Mendel Lunta Malbec,  Lujan de Cuyo",  Malbec  ,89.0,113.33
"Bodega Norton D.O.C.  Malbec, Lujan de Cuyo",  Malbec  ,89.0,89.33
Mendoza Vineyards - MV  Reserva Malbec,  Malbec  ,88.0,97.33
"Bodega El  Esteco Fincas Notables Malbec, Calchaqui Valley",  Malbec  ,91.0,178.67
"Alfa Crux Corte Uco, Uco  Valley",  Red Blend  ,90.0,276.0
"Andeluna Raices  Malbec, Uco Valley",  Malbec  ,86.0,65.33
"Trapiche  Single Vineyard Finca Las Piedras Malbec, Los Arboles",  Malbec  ,93.0,284.0
"Finca Los Maza FLM  Malbec Gran Reserva, Mendoza",  Malbec  ,90.0,308.0
"Bodega Chacra  'Lunita' Pinot Noir, Rio Negro",  Pinot Noir  ,89.0,349.33
"Astica Malbec, Mendoza",  Malbec  ,84.0,49.33
Legui Licor Argentino,  Liqueur - Herb - Spice  ,,49.33
"Alta  Vista Single Vineyard Temis Malbec, San Carlos",  Malbec  ,92.0,308.0
"Bressia  Conjuro,Tupungato",  Bordeaux Blend Red  ,91.0,528.0
"Bodega y Cavas de  Weinert Cabernet Sauvignon, Lujan de Cuyo",  Cabernet Sauvignon  ,89.0,236.0
"Bodegas Callia  Bella Syrah - Malbec, Tulum Valley",  Malbec - Syrah  ,82.0,65.33
"Antigal  1 One La Dolores Vineyard Malbec, Gualtallary",  Malbec  ,90.0,462.67
Licor de los 8 Hermanos  Anisette Liqueur,  Liqueur - Anise  ,,32.0
"Achaval Ferrer Cabernet  Sauvignon, Mendoza",  Cabernet Sauvignon  ,89.0,154.67
"Bodega Piedra Negra Gran  Malbec, Mendoza",  Malbec  ,89.0,194.67
"Humberto  Canale Gran Reserva Malbec, Rio Negro",  Malbec  ,90,170.67
"Catena Zapata 'D.V. Catena'  Cabernet - Cabernet, Mendoza",  Cabernet Sauvignon  ,89,210.67
"Bodega Norton  'Lote Negro' Unique Edition, Uco Valley",  Cabernet Franc - Malbec  ,91,194.67
"Fabre Montmayou  Reserva Malbec, Vistalba",  Malbec  ,90,89.33
"Renacer Malbec, Mendoza",  Malbec  ,90,316.0
"Lamadrid Single  Vineyard Reserva Malbec, Agrelo",  Malbec  ,88,121.33
"Michel  Torino Cuma Organic Malbec, Cafayate",  Malbec  ,85,81.33
"Matias  Riccitelli 'Riccitelli & Father' Malbec - Cabernet Franc, Mendoza",  Cabernet Franc - Malbec  ,94,462.67
"Bodega Benegas  'Benegas Lynch' Libertad Vineyards Cabernet Franc, Maipu",  Cabernet Franc  ,89,186.67
"Finca Las Moras  'Dada' Art Wine 8 Chocolat, San Juan",  Red Blend  ,88,49.33
"Achaval Ferrer Cabernet Franc,  Mendoza",  Cabernet Franc  ,90,137.33
"Catena 'Alamos' Seleccion  Malbec, Mendoza",  Malbec  ,88,113.33
"Zorzal  Terroir Unico Malbec, Gualtallary",  Malbec  ,89,89.33
"Familia Zuccardi  Malamado Malbec, Maipu",  Malbec  ,88,113.33
"Trapiche Iscay Merlot -  Malbec, Mendoza",  Malbec - Merlot  ,88,0.0
"Ernesto Catena Vineyards  Tikal Patriota, Mendoza",  Bonarda - Malbec  ,89,137.33
"Luigi Bosca  De Sangre Red Blend, Lujan de Cuyo",  Cabernet - Merlot - Syrah  ,89,162.67
"Hacienda Los Haroldos  Malbec, Mendoza",  Malbec  ,86,89.33
"Familia Zuccardi 'Zuccardi  Serie A' Torrontes, Salta",  Torrontes  ,88,105.33
"Alma de los Andes Reserva  Malbec, Mendoza",  Malbec  ,89,89.33
"Bodega del Fin del Mundo  Reserva Malbec, Neuquen",  Malbec  ,88,81.33
"Bodega Vistalba Corte C, Vistalba,",  Cabernet Sauvignon - Malbec  ,89,97.33
"Vina  Cobos Zingaretti Estate Malbec, Tupungato",  Malbec  ,93,665.33
"Trivento Tribu Malbec,  Maipu",  Malbec  ,88,57.33
"Superuco  'Gualta', Gualtallary",  Cabernet Franc - Malbec  ,94,510.67
"Alta Vista Estate Malbec,  Mendoza",  Malbec  ,88.0,113.33
"Bodega Poesia Clos des  Andes Reserva Malbec, Mendoza",  Malbec  ,89.0,137.33
"Bodegas Salentein  'Killka' Malbec, Uco Valley",  Malbec  ,87.0,81.33
"Mascota Vineyards 'Magnanime'  Cabernet Sauvignon, Mendoza",  Cabernet Sauvignon  ,91.0,446.67
"Bodegas  Bianchi IV Generacion Single Block Grand Malbec, Los Chacayes",  Malbec  ,91.0,341.33
"Santa Julia  Reserva Mountain Blend, Uco Valley",  Cabernet Franc - Malbec  ,87.0,89.33
"Alpasion Malbec,  Los Chacayes",  Malbec  ,88.0,129.33
"Terra Argenta Malbec, Mendoza,",  Malbec  ,,73.33
"Kaiken Indomito Malbec, Mendoza,",  Malbec  ,89.0,121.33
"Familia Schroeder Estate  Cabernet Sauvignon, Patagonia",  Cabernet Sauvignon  ,85.0,105.33
"Matervini Finca, Perdriel,",  Malbec  ,93.0,584.0
"Trapiche Cabernet Sauvignon, Mendoza,",  Cabernet Sauvignon  ,82.0,49.33
"Bodega  Piedra Negra Reserve Malbec, Los Chacayes",  Malbec  ,89.0,105.33
"Domaine  Nico Soeur et Freres Histoire d'A Pinot Noir, Mendoza",  Pinot Noir  ,93.0,316.0
"Lamadrid 'Matilde'  Single Vineyard Malbec, Agrelo",  Malbec  ,90.0,381.33
"La Posta  Fazzio Vineyard Malbec, Tupungato",  Malbec  ,89.0,105.33
"Enrique Foster Ique Malbec,  Mendoza",  Malbec  ,86.0,65.33
"Vina Cobos  Marchiori Estate Cabernet Sauvignon, Perdriel",  Cabernet Sauvignon  ,91.0,649.33
"Matias  Riccitelli Vino de la Carrera Finca Maria Pombal Sauvignon Blanc, Uco Valley",  Sauvignon Blanc  ,95.0,617.33
"Trapiche  Terroir Series Finca Orellana, La Consulta",  Malbec  ,92.0,268.0
"Familia Schroeder  Estate Pinot Noir, Patagonia",  Pinot Noir  ,87.0,113.33
"Vinyes Ocults Malbec,  Uco Valley",  Malbec  ,90.0,97.33
"Ruca Malen Reserva Malbec,  Mendoza",  Malbec  ,88.0,89.33
"Belhara  Estate 'Amayan' Malbec, Tupungato",  Malbec  ,93.0,81.33
"Dona  Paula Estate Black Edition Red Wine, Lujan de Cuyo",  Bordeaux Blend Red  ,89.0,89.33
"Bodega  El Esteco 'Old Vines' 1947 Cabernet Sauvignon, Cafayate",  Cabernet Sauvignon  ,91.0,113.33
"Otronia 45 Rugientes,  Chubut",  Pinot Noir  ,90.0,186.67
"Antigal 'Aqui' Malbec, Mendoza,",  Malbec  ,88.0,65.33
"Graffigna  Centenario Reserve Malbec, Pedernal Valley",  Malbec  ,86.0,73.33
"Luigi  Bosca Finca La Linda Torrontes, Cafayate",  Torrontes  ,87.0,81.33
"Bressia Profundo, Lujan de  Cuyo",  Cabernet Sauvignon - Malbec  ,90.0,284.0
"San Pedro de  Yacochuya Torrontes, Cafayate",  Torrontes  ,88.0,105.33
"Lagarde  Primeras Vinas Lujan de Cuyo Malbec, Mendoza",  Malbec  ,91.0,300.0
"Pulenta Estate  Chardonnay VIII, Agrelo",  Chardonnay  ,89.0,97.33
"Bodega  Aleanna 'El Enemigo' Single Vineyard La Esperanza Bonarda, Mendoza",  Bonarda  ,92.0,137.33
"Maison Pouget Corte Oro,  Mendoza",  Red Blend  ,,1093.33
"Santa Julia  'El Burro' Malbec Natural, Maipu",  Malbec  ,90.0,105.33
"Piattelli  Vineyards 'Arlene Series' Blend, Cafayate Valley",  Cabernet Sauvignon - Malbec  ,90.0,252.0
"Abremundos  'Octava Bassa' Malbec, Uco Valley",  Malbec  ,90.0,137.33
"Altocedro  'Ano Cero' Malbec, La Consulta",  Malbec  ,88.0,121.33
"Los Haroldos Estate Blend,  Mendoza",  Red Blend  ,88.0,89.33
"Pulenta Estate La  Flor Malbec, Agrelo",  Malbec  ,87.0,97.33
"Alta Vista  Single Vineyard Serenade Malbec, Agrelo",  Malbec  ,91.0,316.0
"Alpasion  Grand Malbec, Los Chacayes",  Malbec  ,90.0,194.67
"Domaine  Bousquet Ameri Single Vineyard Red, Tupungato",  Bordeaux Blend Red  ,91.0,210.67
"DiamAndes 'Diamandes de  Uco' Malbec, Uco Valley",  Malbec  ,88.0,121.33
"Domaine  Bousquet Gran Malbec, Tupungato",  Malbec  ,90.0,121.33
"Belasco  de Baquedano Swinto Old Vine Malbec, Agrelo",  Malbec  ,89.0,260.0
"Pascual Toso Cabernet  Sauvignon, Maipu",  Cabernet Sauvignon  ,87.0,81.33
"Michel  Torino - El Esteco 'Don David' Tannat Reserve, Cafayate Valley",  Tannat  ,88.0,81.33
"Matias Riccitelli  Tinto De La Casa, Mendoza",  Malbec  ,93,210.67
"Luca Laborde  Double Select Syrah, Uco Valley",  Syrah  ,90,162.67
"Bodega Sottano Malbec, Mendoza,",  Malbec  ,88,89.33
"The Show Malbec, Mendoza",  Malbec  ,85,89.33
"Ernesto  Catena Vineyards 'Tikal Amorio' Malbec, Uco Valley",  Malbec  ,90,194.67
"Don Miguel Gascon 'Gascon'  Malbec Reserva, Mendoza",  Malbec  ,88,137.33
"Bodegas  Chandon Baron B Extra Brut Cuvee Speciale, Uco Valley",  Chardonnay - Pinot Noir  ,90,137.33
"Bodegas  Escorihuela Gascon 'MEG - Miguel Escorihuela Gascon', Uco Valley",  Cabernet - Malbec - Syrah  ,92,252.0
"Bodega Norton Privada  Malbec, Lujan de Cuyo",  Malbec  ,91,154.67
"Bodega Piedra Negra  Gran Lurton Cabernet Sauvignon, Mendoza",  Cabernet Sauvignon  ,90,162.67
"Bemberg  Estate Wines 'La Linterna' Parcela No. 1 Finca El Tomillo Chardonnay, Gualtallary",  Chardonnay  ,93,633.33
"Finca Las Moras 3  Valleys Gran Shiraz, San Juan",  Shiraz  ,90,194.67
"Bodini Malbec, Mendoza",  Bonarda - Malbec  ,86,81.33
"Trapiche 'Pure' Malbec,  Uco Valley",  Malbec  ,88,81.33
"Michelini i  Mufatto 'Certezas' Semillon, Mendoza",  Semillon  ,94,349.33
"Luca Pinot Noir, Mendoza",  Pinot Noir  ,89,210.67
"Bodega Benegas 'Juan Benegas'  Malbec, Mendoza",  Malbec  ,88,81.33
"Argento  Single Vineyard Finca Altamira Organic Malbec, Altamira",  Malbec  ,92,121.33
"Pascual Toso Reserva  Las Barrancas Vineyard Malbec, Barrancas",  Malbec  ,89,137.33
"Luigi  Bosca Finca Los Nobles Malbec - Petit Verdot, Las Compuertas",  Red Blend  ,90,341.33
"Bodega TeHo  Tomal Vineyard Malbec, La Consulta",  Malbec  ,93,276.0
"Bodega Sottano Reserva de  Familia Malbec, Mendoza",  Malbec  ,90,129.33
"Bodegas Chandon Extra Brut  Espumoso, Mendoza",  Chardonnay - Pinot Noir  ,89,81.33
"Eccentric Cabernet Sauvignon,  Mendoza",  Cabernet Sauvignon  ,86,73.33
"The Beefsteak Club Malbec,  Mendoza",  Malbec  ,87,73.33
