product,grape,score,avg_price_liter
"Comte  Armand Clos des Epeneaux Monopole, Pommard Premier Cru",  Pinot Noir  ,92,1214.67
"Domaine  Henri Boillot Clos de la Mouchere Monopole, Puligny-Montrachet Premier Cru",  Chardonnay  ,93,289.33
"Domaine  Gros Frere et Soeur Richebourg Grand Cru, Cote de Nuits",  Pinot Noir  ,92,332.0
"Domaine  Georges & Christophe Roumier Musigny Grand Cru, Cote de Nuits",  Pinot Noir  ,96,592.0
"La  Chapelle de La Mission Haut-Brion, Pessac-Leognan",  Bordeaux Blend Red  ,91,602.67
"Domaine Leflaive Bourgogne  Blanc, Burgundy",  Chardonnay  ,89,848.0
"Coche-Dury Bourgogne  Chardonnay, Burgundy",  Chardonnay  ,90,210.67
"Domaine  Fourrier Gevrey-Chambertin Vieilles Vignes, Cote de Nuits",  Pinot Noir  ,90,1214.67
"Domaine  Jacques-Frederic Mugnier Les Amoureuses, Chambolle-Musigny Premier Cru",  Pinot Noir  ,94,1302.67
"E. Guigal Chateau d'Ampuis Cote  Rotie, Rhone",  Syrah  ,93,790.67
"Chateau Pedesclaux, Pauillac,",  Bordeaux Blend Red  ,91,326.67
"Chateau Latour a Pomerol, Pomerol,",  Cabernet Franc - Merlot  ,92,733.33
"Chateau Grand-Pontet,  Saint-Emilion Grand Cru",  Bordeaux Blend Red  ,89,220.0
"Chateau Tour Saint  Christophe, Saint-Emilion Grand Cru",  Bordeaux Blend Red  ,91,253.33
"Domaine  Leroy Richebourg Grand Cru, Cote de Nuits",  Pinot Noir  ,97,749.33
"Domaine  Arnoux-Lachaux Vosne-Romanee, Cote de Nuits",  Pinot Noir  ,89,1168.0
"Domaine  Fourrier Clos Saint-Jacques, Gevrey-Chambertin Premier Cru",  Pinot Noir  ,94,633.33
"Domaine  Leflaive Bienvenues-Batard-Montrachet Grand Cru, Cote de Beaune",  Chardonnay  ,94,396.0
"Veuve Clicquot  Ponsardin Yellow Label Brut, Champagne",  Champagne Blend  ,89,408.0
"Chateau Senejac, Haut-Medoc",  Bordeaux Blend Red  ,88,130.67
"M. Chapoutier  Ermitage l'Ermite, Rhone",  Syrah  ,96,932.0
Remy Martin V.S.O.P. Fine  Champagne Cognac,  Brandy  ,89,358.67
"Chateau Dauzac, Margaux",  Bordeaux Blend Red  ,91,342.67
"Coche-Dury  Les Perrieres, Meursault Premier Cru",  Chardonnay  ,96,813.33
"Domaine  Jacques-Frederic Mugnier Chambolle-Musigny, Cote de Nuits",  Pinot Noir  ,90,26.67
"Comte  Armand Clos des Epeneaux Monopole, Pommard Premier Cru",  Pinot Noir  ,92,1214.67
"Clos Rougeard  Saumur-Champigny, Loire",  Cabernet Franc  ,91,305.33
"Meo-Camuzet  Richebourg Grand Cru, Cote de Nuits",  Pinot Noir  ,95,434.67
"Chateau Latour-Martillac,  Pessac-Leognan",  Bordeaux Blend Red  ,91,269.33
"Domaine  Comte Georges de Vogue Chambolle-Musigny Premier Cru, Cote de Nuits",  Pinot Noir  ,92,650.67
"Chateau Lanessan, Haut-Medoc,",  Bordeaux Blend Red  ,89,154.67
"Domaine Jean  Foillard Morgon Cote du Py, Beaujolais",  Gamay  ,91,261.33
"Chateau Mangot, Saint-Emilion  Grand Cru",  Bordeaux Blend Red  ,90,170.67
"Chateau Haut-Marbuzet,  Saint-Estephe",  Bordeaux Blend Red  ,90,326.67
"Domaine  Georges Mugneret-Gibourg Vosne-Romanee, Cote de Nuits",  Pinot Noir  ,90,276.0
"Rayas Chateau des Tours  Cotes du Rhone Rouge Reserve, Rhone",  Cinsault - Grenache - Syrah  ,90,1100.0
"Chateau Beaumont, Haut-Medoc,",  Bordeaux Blend Red  ,88,130.67
"Domaine  Ramonet Les Ruchottes, Chassagne-Montrachet Premier Cru",  Chardonnay  ,92,757.33
"Bouchard  Pere & Fils Greves Vignes de L'Enfant Jesus, Beaune Premier Cru",  Pinot Noir  ,91,1026.67
"Domaine  de la Janasse Cuvee Vieilles Vignes, Chateauneuf-du-Pape",  Southern Rhone Red Blend  ,94,570.67
E. Guigal Cotes du Rhone,  Southern Rhone Red Blend  ,88,105.33
"Jacques  Selosse Substance Blanc de Blancs Grand Cru Brut, Champagne",  Chardonnay  ,95,348.0
"Chateau de Camensac, Haut-Medoc,",  Bordeaux Blend Red  ,88,244.0
"Domaine  Denis Mortet Lavaux Saint-Jacques, Gevrey-Chambertin Premier Cru",  Pinot Noir  ,93,1290.67
"Domaine  Arnoux-Lachaux Echezeaux Les Rouges Grand Cru, Cote de Nuits",  Pinot Noir  ,93,1088.0
"Domaine  Hubert Lamy En Remilly, Saint-Aubin Premier Cru",  Chardonnay  ,91,20.0
"Domaine Leroy Bourgogne Blanc,  Burgundy",  Chardonnay  ,89,198.67
"Chateau Marjosse, Bordeaux",  Bordeaux Blend Red  ,88,89.33
"Joseph  Drouhin Clos des Mouches, Beaune Premier Cru",  Pinot Noir  ,91,856.0
"Hennessy 'Richard Hennessy' Cognac,",  Brandy  ,98,729.33
"Domaine  Jean Yves Bizot Vosne-Romanee, Cote de Nuits",  Pinot Noir  ,89,632.0
"Domaine Tempier Bandol Rose,  Provence",  Southern Rhone Red Blend  ,91,285.33
"Domaine  Arnoux-Lachaux Romanee-Saint-Vivant Grand Cru, Cote de Nuits",  Pinot Noir  ,95,254.67
"Chateau Nenin, Pomerol",  Bordeaux Blend Red  ,92,513.33
"Cedric  Bouchard Roses de Jeanne 'VV-Cote de Val Vilaine' Blanc de Noirs, Champagne",  Pinot Noir  ,92,370.67
"Domaine  des Comtes Lafon Perrieres, Meursault Premier Cru",  Chardonnay  ,94,478.67
"Domaine  Leroy Chambertin Grand Cru, Cote de Nuits",  Pinot Noir  ,98,870.67
"Domaine  Denis Mortet Gevrey-Chambertin Mes Cinq Terroirs, Gevrey-Chambertin",  Pinot Noir  ,91,905.33
"Domaine  Faiveley Corton 'Clos des Cortons Faiveley' Monopole Grand Cru, Cote de Beaune",  Pinot Noir  ,93,77.33
"Chateau Marquis de Terme,  Margaux",  Bordeaux Blend Red  ,91,326.67
"Chateau Lafaurie-Peyraguey,  Sauternes",  Sauvignon Blanc - Semillon  ,93,448.0
"Domaine  Jean Yves Bizot Echezeaux Grand Cru, Cote de Nuits",  Pinot Noir  ,92,1046.67
"Chateau  de Beaucastel Chateauneuf-du-Pape Blanc Roussanne Vieilles Vignes, Rhone",  Roussanne  ,95,1117.33
"Vignobles  de la Coulee de Serrant 'Clos de la Coulee de Serrant', Loire",  Chenin Blanc  ,93,766.67
"Chateau  Bellefont-Belcier, Saint-Emilion Grand Cru",  Bordeaux Blend Red  ,91,317.33
"Domaine  Anne Gros Clos de Vougeot Grand Cru Le Grand Maupertui, Cote de Nuits",  Pinot Noir  ,92,981.33
"Meo-Camuzet  Les Chaumes, Vosne-Romanee Premier Cru",  Pinot Noir  ,91,598.67
"Domaine  Dujac Aux Combottes, Gevrey-Chambertin Premier Cru",  Pinot Noir  ,92,936.0
"Clos L'Eglise, Pomerol",  Bordeaux Blend Red  ,92,685.33
"Segla, Margaux",  Bordeaux Blend Red  ,90,309.33
"Domaine  Denis Bachelet Gevrey-Chambertin Vieilles Vignes, Cote de Nuits",  Pinot Noir  ,91,1026.67
"Claude Dugat  Gevrey-Chambertin, Cote de Nuits",  Pinot Noir  ,90,880.0
"Chateau Barde-Haut,  Saint-Emilion Grand Cru",  Bordeaux Blend Red  ,91,269.33
"Meo-Camuzet  Aux Brulees, Vosne-Romanee Premier Cru",  Pinot Noir  ,94,918.67
"Domaine  Mongeard-Mugneret Grands Echezeaux Grand Cru, Cote de Nuits",  Pinot Noir  ,93,462.67
"Louis Roederer Vintage Brut,  Champagne",  Champagne Blend  ,93,578.67
"Chateau Berliquet,  Saint-Emilion Grand Cru",  Cabernet Franc - Merlot  ,91.0,334.67
"Thierry Allemand Cornas  Reynard, Rhone",  Syrah  ,95.0,129.33
"Chateau La Dominique,  Saint-Emilion Grand Cru",  Bordeaux Blend Red  ,91.0,408.0
"Chateau Fleur  Cardinale, Saint-Emilion Grand Cru",  Bordeaux Blend Red  ,92.0,326.67
"Pierre-Yves  Colin-Morey Corton Charlemagne Grand Cru, Cote de Beaune",  Chardonnay  ,93.0,340.0
"Domaine  du Comte Liger-Belair Vosne-Romanee Clos du Chateau Monopole, Cote de Nuits",  Pinot Noir  ,90.0,60.0
"Chateau Rayas  Chateauneuf-du-Pape Pignan Reserve, Rhone",  Grenache (Garnacha)  ,92.0,417.33
"Chateau de Fonsalette Cotes du  Rhone Reserve, Rhone",  Southern Rhone Red Blend  ,91.0,398.67
"Le Carillon  de l'Angelus, Saint-Emilion Grand Cru",  Bordeaux Blend Red  ,90.0,741.33
"Charles Heidsieck  Blanc des Millenaires, Champagne",  Chardonnay  ,94.0,1280.0
"Chateau Carbonnieux,  Pessac-Leognan",  Bordeaux Blend Red  ,90.0,277.33
"Alain  Hudelot-Noellat Richebourg Grand Cru, Cote de Nuits",  Pinot Noir  ,96.0,214.67
"Domaine  Leflaive Montrachet Grand Cru, Cote de Beaune",  Chardonnay  ,95.0,1078.67
"Chateau d'Aiguilhe, Castillon  Cotes de Bordeaux",  Cabernet Franc - Merlot  ,90.0,178.67
"Domaine  Dujac Bonnes-Mares Grand Cru, Cote de Nuits",  Pinot Noir  ,95.0,660.0
"Charles Heidsieck Brut  Millesime, Champagne",  Champagne Blend  ,92.0,676.0
"Delamotte Blanc de  Blancs Vintage Brut, Champagne",  Chardonnay  ,91.0,798.67
"Chateau Fombrauge,  Saint-Emilion Grand Cru",  Bordeaux Blend Red  ,90.0,244.0
"Domaine  Leroy Romanee-Saint-Vivant Grand Cru, Cote de Nuits",  Pinot Noir  ,98.0,389.33
"Domaine  Prieure Roch Nuits-Saint-Georges Premier Cru Vieilles Vignes, Cote de Nuits",  Pinot Noir  ,91.0,645.33
Pavan  Liqueur,  Liqueur - Fruit  ,,220.0
"Domaine  Faiveley Chambertin Clos de Beze Grand Cru, Cote de Nuits",  Pinot Noir  ,94.0,6.67
"Chateau Labegorce, Margaux,",  Bordeaux Blend Red  ,90.0,261.33
"Domaine  de la Romanee-Conti Cuvee Duvault Blochet, Vosne-Romanee Premier Cru",  Pinot Noir  ,91.0,514.67
"Chateau Pape Clement  Blanc, Pessac-Leognan",  Sauvignon Blanc - Semillon  ,92.0,921.33
"Chateau Lilian Ladouys,  Saint-Estephe",  Bordeaux Blend Red  ,90.0,178.67
"Domaine Arnaud  Ente Meursault, Cote de Beaune",  Chardonnay  ,91.0,988.0
"Domaine  Francois Raveneau Valmur, Chablis Grand Cru",  Chardonnay  ,94.0,237.33
"Domaine  Jean Grivot Richebourg Grand Cru, Cote de Nuits",  Pinot Noir  ,96.0,1205.33
"Domaine  Prieure Roch Ladoix Le Cloud - Le Clou Rouge, Cote de Beaune",  Pinot Noir  ,90.0,1144.0
"Henri Giraud  'Argonne' Ay Grand Cru Brut, Champagne",  Chardonnay - Pinot Noir  ,94.0,496.0
"Domaine  Jacques-Frederic Mugnier Les Fuees, Chambolle-Musigny Premier Cru",  Pinot Noir  ,92.0,1036.0
"Krug Collection Brut, Champagne,",  Champagne Blend  ,95.0,553.33
"Meo-Camuzet  Au Cros Parantoux, Vosne-Romanee Premier Cru",  Pinot Noir  ,95.0,353.33
"Chateau Le Gay, Pomerol",  Bordeaux Blend Red  ,92.0,766.67
"Domaine  du Comte Liger-Belair Aux Reignots, Vosne-Romanee Premier Cru",  Pinot Noir  ,94.0,708.0
"Rene et Vincent  Dauvissat-Camus Chablis, Burgundy",  Chardonnay  ,90.0,741.33
"Domaine Roulot Bourgogne Blanc,  Burgundy",  Chardonnay  ,88.0,1108.0
"Chateau Certan 'De May de Certan',  Pomerol",  Bordeaux Blend Red  ,92.0,822.67
"Domaine  Robert Groffier Pere & Fils Bonnes-Mares Grand Cru, Cote de Nuits",  Pinot Noir  ,94.0,369.33
"Domaine des  Comtes Lafon Meursault, Cote de Beaune",  Chardonnay  ,90.0,198.67
"William Fevre Les  Clos, Chablis Grand Cru",  Chardonnay  ,93.0,937.33
"Groupe Duclot Bordeaux Prestige  Collection Case, Bordeaux",  Bordeaux Blend Red  ,,0.0
"Domaine  Michel Lafarge Clos des Chenes, Volnay Premier Cru",  Pinot Noir  ,93.0,777.33
"Domaine Leroy Bourgogne  Aligote, Burgundy",  Aligote  ,89.0,1177.33
"Bouchard  Pere & Fils Montrachet Grand Cru, Cote de Beaune",  Chardonnay  ,94.0,380.0
"Domaine  Dugat-Py Charmes-Chambertin Grand Cru, Cote de Nuits",  Pinot Noir  ,94.0,1205.33
"Louis-Benjamin  - Didier Dagueneau Pur Sang, Loire, Vin d",  Sauvignon Blanc  ,93.0,896.0
"Henri  Jayer Echezeaux Grand Cru, Cote de Nuits",  Pinot Noir  ,94.0,833.33
"La Mondotte,  Saint-Emilion Grand Cru",  Cabernet Franc - Merlot  ,94.0,77.33
"Ulysse  Collin 'Les Maillons' Blanc de Noirs Extra Brut, Champagne",  Pinot Noir  ,92,1266.67
"Domaine  Rossignol-Trapet Chambertin Grand Cru, Cote de Nuits",  Pinot Noir  ,94,858.67
"Domaine  Bruno Clair Chambertin-Clos de Beze Grand Cru, Cote de Nuits",  Pinot Noir  ,94,700.0
"Domaine  A.F. Gros Vosne-Romanee Aux Reas, Cote de Nuits",  Pinot Noir  ,90,961.33
"M. Chapoutier  Ermitage de l'Oree Blanc, Rhone",  Marsanne  ,94,101.33
"Sylvain  Cathiard Romanee-Saint-Vivant Grand Cru, Cote de Nuits",  Pinot Noir  ,95,1146.67
"Chateau Marquis  d'Alesme Becker, Margaux",  Bordeaux Blend Red  ,91,326.67
"Domaine  Armand Rousseau Pere et Fils Mazis-Chambertin Grand Cru, Cote de Nuits",  Pinot Noir  ,94,1198.67
"Chateau La Clemence, Pomerol,",  Bordeaux Blend Red  ,89,424.0
"Chateau Lascombes  'Chevalier de Lascombes', Margaux",  Cabernet Sauvignon - Merlot  ,87,228.0
"Mas de Daumas  Gassac, IGP Saint-Guilhem-le-Desert",  Red Blend  ,90,440.0
"Coche-Dury  Meursault Les Rougeots, Cote de Beaune",  Chardonnay  ,93,177.33
Hennessy Privilege V.S.O.P.  Cognac,  Brandy  ,85,440.0
"Domaine  de la Vougeraie Le Clos Blanc de Vougeot Monopole, Vougeot Premier Cru",  Chardonnay  ,92,864.0
Remy Martin  X.O. Excellence-Special Fine Champagne Cognac,  Brandy  ,93,1312.0
"Rene  et Vincent Dauvissat-Camus Les Preuses, Chablis Grand Cru",  Chardonnay  ,95,137.33
"Chateau Talbot  'Connetable Talbot', Saint-Julien",  Bordeaux Blend Red  ,88,220.0
Chateau de Laubade Armagnac,  Brandy  ,92,109.33
"Domaine  Arnoux-Lachaux Chambolle-Musigny, Cote de Nuits",  Pinot Noir  ,90,312.0
"Chateau Lafleur 'Les Pensees  de Lafleur', Pomerol",  Bordeaux Blend Red  ,92,1190.67
"E. Guigal Condrieu La Doriane,  Rhone",  Viognier  ,93,594.67
"Domaine  Jean Grivot Echezeaux Grand Cru, Cote de Nuits",  Pinot Noir  ,94,773.33
"Domaine  Denis Bachelet Charmes-Chambertin Grand Cru Vieilles Vignes, Cote de Nuits",  Pinot Noir  ,94,1228.0
"Taittinger Brut Reserve, Champagne,",  Champagne Blend  ,89,342.67
"Sylvain  Cathiard Vosne-Romanee, Cote de Nuits",  Pinot Noir  ,90,1258.67
"Domaine  Georges Mugneret-Gibourg Ruchottes-Chambertin Grand Cru, Cote de Nuits",  Pinot Noir  ,95,586.67
"Clos Rougeard  Saumur-Champigny Le Bourg, Loire",  Cabernet Franc  ,94,878.67
"Domaine  Anne Gros Echezeaux Les Loachausses Grand Cru, Cote de Nuits",  Pinot Noir  ,92,1177.33
"Domaine  Jean-Jacques Confuron Romanee-Saint-Vivant Grand Cru, Cote de Nuits",  Pinot Noir  ,94,564.0
"F E Trimbach  Riesling Cuvee Frederic Emile, Alsace",  Riesling  ,93,489.33
"Joseph  Drouhin Musigny Grand Cru, Cote de Nuits",  Pinot Noir  ,94,818.67
"Domaine  Hubert Lignier Clos de la Roche Grand Cru, Cote de Nuits",  Pinot Noir  ,95,1216.0
"Domaine  Cecile Tremblay Chapelle-Chambertin Grand Cru, Cote de Nuits",  Pinot Noir  ,94,1020.0
"Domaine  Prieure Roch Les Suchots, Vosne-Romanee Premier Cru",  Pinot Noir  ,93,424.0
"Chateau La  Mission Haut-Brion Blanc, Pessac-Leognan",  Bordeaux Blend White  ,94,42.67
"Chateau  Leoville-Las Cases 'Le Petit Lion du Marquis de Las Cases', Saint Julien",  Bordeaux Blend Red  ,90,440.0
"Chateau Guadet, Saint-Emilion  Grand Cru",  Bordeaux Blend Red  ,90,350.67
"Domaine  des Comtes Lafon Volnay Santenots-du-Milieu, Volnay Premier Cru",  Pinot Noir  ,92,1149.33
"Domaine Jean-Louis Chave  Saint-Joseph, Rhone",  Syrah  ,92,644.0
"Paul  Jaboulet Aine Domaine de Thalabert Crozes-Hermitage, Rhone",  Syrah  ,90,244.0
"Domaine  Armand Rousseau Pere et Fils Lavaux Saint-Jacques, Gevrey-Chambertin Premier Cru",  Pinot Noir  ,91,837.33
"Domaine  Dujac Echezeaux Grand Cru, Cote de Nuits",  Pinot Noir  ,93,921.33
"Cedric  Bouchard Roses de Jeanne 'UR-Les Ursules' Blanc de Noirs, Champagne",  Pinot Noir  ,93,186.67
"Domaine  Dugat-Py Gevrey-Chambertin Cuvee Coeur de Roy Tres Vieilles Vignes, Cote de Nuits",  Pinot Noir  ,91,1108.0
"Pol Roger Brut Reserve, Champagne,",  Champagne Blend  ,90,366.67
"Le Petit  Ducru de Ducru-Beaucaillou, Saint Julien",  Bordeaux Blend Red  ,90,228.0
"Domaine  A.F. Gros Richebourg Grand Cru, Cote de Nuits",  Pinot Noir  ,94,350.67
"Domaine  Leflaive Les Folatieres, Puligny-Montrachet Premier Cru",  Chardonnay  ,92,1090.67
"Aile d'Argent  Blanc du Chateau Mouton Rothschild, Bordeaux",  Bordeaux Blend White  ,92,798.67
"Domaine  Ramonet Chassagne-Montrachet, Cote de Beaune",  Chardonnay  ,89,1206.67
"Leroy  Domaine d'Auvenay Bourgogne Aligote Sous Chatelet, Burgundy",  Aligote  ,93,784.0
"Chateau Smith  Haut Lafitte 'Le Petit Smith Haut Lafitte', Pessac-Leognan",  Cabernet Sauvignon - Merlot  ,91,253.33
"Thibault  Liger-Belair Richebourg Grand Cru, Cote de Nuits",  Pinot Noir  ,94,1170.67
"Chateau  Calon-Segur Marquis de Calon, Saint-Estephe",  Bordeaux Blend Red  ,90,236.0
"Domaine  Mongeard-Mugneret Echezeaux Grand Cru, Cote de Nuits",  Pinot Noir  ,92,1112.0
"Chateau La Tour Blanche,  Sauternes",  Semillon  ,92,440.0
"Domaine  Comte Georges de Vogue Chambolle-Musigny, Cote de Nuits",  Pinot Noir  ,90,1030.67
"Domaine  Roulot Clos des Boucheres Monopole, Meursault Premier Cru",  Chardonnay  ,93,564.0
"Clos Saint-Jean  Deus-Ex Machina Chateauneuf-du-Pape, Rhone",  Southern Rhone Red Blend  ,94,896.0
"Chateau de Sales, Pomerol",  Bordeaux Blend Red  ,90,244.0
"Domaine  Marquis d'Angerville Champans, Volnay Premier Cru",  Pinot Noir  ,92,1157.33
"Domaine  Dujac Charmes-Chambertin Grand Cru, Cote de Nuits",  Pinot Noir  ,92,1160.0
"Chateau Moulin  Saint-Georges, Saint-Emilion Grand Cru",  Cabernet Franc - Merlot  ,91,277.33
"Denis  Dubourdieu Chateau Doisy-Daene, Sauternes - Barsac",  Sauvignon Blanc - Semillon  ,93,358.67
"Chateau de Beaucastel Cotes  du Rhone Coudoulet de Beaucastel, Rhone",  Southern Rhone Red Blend  ,90,188.0
"Domaine Rene Rostaing Cote  Rotie Cote Blonde, Rhone",  Syrah  ,94,1254.67
"E. Guigal Cote Rotie Brune  et Blonde de Guigal, Rhone",  Syrah  ,91,473.33
"Chateau  Gruaud-Larose 'Sarget de Gruaud-Larose', Saint-Julien",  Bordeaux Blend Red  ,89,212.0
"Billecart-Salmon  'Cuvee Elisabeth Salmon' Brut Rose Millesime, Champagne",  Champagne Blend  ,94,125.33
"Domaine  Jacques Prieur Musigny Grand Cru, Cote de Nuits",  Pinot Noir  ,94,829.33
"Louis  Jadot Domaine des Heritiers Corton-Charlemagne Grand Cru, Cote de Beaune",  Chardonnay  ,93,166.67
"Coche-Dury  Puligny-Montrachet Les Enseigneres, Cote de Beaune",  Chardonnay  ,92,280.0
"Chateau-Grillet, Rhone",  Viognier  ,94,1185.33
"Domaine  Georges Mugneret-Gibourg Echezeaux Grand Cru, Cote de Nuits",  Pinot Noir  ,94,240.0
"Domaine  Jean Grivot Les Beaux Monts, Vosne-Romanee Premier Cru",  Pinot Noir  ,93,785.33
"Chateau de Pez, Saint-Estephe,",  Bordeaux Blend Red  ,90,301.33
"Emmanuel Rouget  Vosne-Romanee, Cote de Nuits",  Pinot Noir  ,90,252.0
"Hennessy Paradis Rare Cognac,",  Brandy  ,93,257.33
"Joseph  Drouhin Clos des Mouches Blanc, Beaune Premier Cru",  Chardonnay  ,92,1157.33
"Chateau Canon, Canon-Fronsac",  Bordeaux Blend Red  ,88,228.0
"Domaine  Sylvie Esmonin Clos Saint-Jacques, Gevrey-Chambertin Premier Cru",  Pinot Noir  ,93,321.33
"Chateau de Fargues, Sauternes,",  Semillon  ,94,701.33
"Laurent-Perrier Brut  Millesime, Champagne",  Champagne Blend  ,91,497.33
"Louis  Jadot Clos Saint-Jacques, Gevrey-Chambertin Premier Cru",  Pinot Noir  ,93,12.0
"Bollinger La Grande Annee  Rose, Champagne",  Champagne Blend  ,94,1238.67
"Domaine  Georges Mugneret-Gibourg Les Chaignots, Nuit Saint Georges Premier Cru",  Pinot Noir  ,92,878.67
"Henri  Giraud Fut de Chene MV Ay Grand Cru Brut, Champagne",  Champagne Blend  ,93,1264.0
"Chateau Cissac, Haut-Medoc",  Bordeaux Blend Red  ,88,178.67
"Chateau Lynch-Bages Blanc de  Lynch-Bages, Bordeaux",  Bordeaux Blend White  ,90,448.0
"Chartreuse V.E.P. Verte  Green Liqueur, Isere",  Liqueur - Herb - Spice  ,96,785.33
"Domaine  Comte Georges de Vogue Les Amoureuses, Chambolle-Musigny Premier Cru",  Pinot Noir  ,94,689.33
"Clos Rougeard  Saumur-Champigny Les Poyeux, Loire",  Cabernet Franc  ,93,1062.67
"Chateau Clarke, Listrac-Medoc,",  Bordeaux Blend Red  ,89,285.33
Chateau Miraval Cotes de Provence  Rose,  Cinsault - Grenache  ,89,146.67
"Jacques Selosse Brut Rose,  Champagne",  Champagne Blend  ,94,1289.33
"Domaine  de la Janasse Chateauneuf-du-Pape Cuvee Chaupin, Rhone",  Grenache (Garnacha)  ,93,432.0
"Domaine  Dugat-Py Chambertin Grand Cru, Cote de Nuits",  Pinot Noir  ,96,373.33
"Louis  Latour Chateau Corton Grancey Grand Cru, Cote de Beaune",  Pinot Noir  ,92,814.67
"Chateau Cos Labory,  Saint-Estephe",  Bordeaux Blend Red  ,90,261.33
"Chateau Petit  Faurie de Soutard, Saint-Emilion Grand Cru",  Bordeaux Blend Red  ,89,489.33
