product,grape,score,avg_price_liter
"Giacomo Fenocchio  Barolo Bussia, Barolo DOCG",  Nebbiolo  ,91,390.67
"Pio Cesare Barbaresco DOCG,  Piedmont",  Nebbiolo  ,91,505.33
Giuseppe Quintarelli  Rosso del Bepi Veneto IGT,  Valpolicella Blend  ,91,1002.67
"Castello  Banfi Poggio all'Oro Riserva, Brunello di Montalcino DOCG",  Sangiovese  ,92,986.67
"Podere  Poggio Scalette 'Il Carbonaione' Alta Valle della Greve IGT, Tuscany",  Sangiovese  ,92,342.67
"La Ca Nova  Barbaresco Montestefano, Barbaresco DOCG",  Nebbiolo  ,92,309.33
"Gianfranco Fino 'Es'  Primitivo di Manduria, Puglia",  Primitivo  ,92,416.0
"Marchesi  Antinori Tenuta Guado al Tasso Cont' Ugo Bolgheri, Tuscany",  Merlot  ,91,301.33
"Giuseppe Cortese  Rabaja, Barbaresco DOCG",  Nebbiolo  ,92,382.67
"Michele Chiarlo  Cerequio, Barolo DOCG",  Nebbiolo  ,92,602.67
"Masi  Mazzano, Amarone della Valpolicella Classico DOCG",  Valpolicella Blend  ,92,945.33
"Tolaini  'Valdisanti' Tenuta S. Giovanni Toscana IGT, Tuscany",  Cabernet - Sangiovese  ,91,236.0
"Marchesi di Barolo Cannubi,  Barolo DOCG",  Nebbiolo  ,91,602.67
"La  Spinetta Vursu Vigneto Gallina, Barbaresco DOCG",  Nebbiolo  ,92,896.0
"Marchesi  Frescobaldi Castelgiocondo 'Ripe al Convento', Brunello di Montalcino Riserva DOCG",  Sangiovese  ,92,749.33
"Fattoria La Massa  'Giorgio Primo' Toscana IGT, Tuscany",  Bordeaux Blend Red  ,94,594.67
"Foradori  Granato Vigneti delle Dolomiti IGT, Trentino-Alto Adige",  Teroldego  ,92,382.67
"Ornellaia Toscana Bianco IGT, Tuscany,",  Sauvignon Blanc - Viognier  ,93,525.33
Disaronno Originale,  Liqueur - Nut  ,89,196.0
"Ca'  del Bosco Cuvee Annamaria Clementi, Franciacorta DOCG",  Chardonnay - Pinot Blanc - Pinot  Noir  ,93,790.67
"Luciano Sandrone  'Vite Talin', Barolo DOCG",  Nebbiolo  ,96,545.33
"Giacomo Borgogno & Figli  No Name, Piedmont",  Nebbiolo  ,90,261.33
"Castello  Romitorio Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,91,400.0
"Gaja  Pieve Santa Restituta 'Sugarille', Brunello di Montalcino DOCG",  Sangiovese  ,93,1246.67
"Bruno Giacosa Roero Arneis  DOCG, Piedmont",  Arneis  ,90,196.0
"Giacomo Fenocchio  Barolo Bussia, Barolo DOCG",  Nebbiolo  ,91,390.67
"Pio Cesare Barbaresco DOCG,  Piedmont",  Nebbiolo  ,91,505.33
Giuseppe Quintarelli  Rosso del Bepi Veneto IGT,  Valpolicella Blend  ,91,1002.67
"Castello  Banfi Poggio all'Oro Riserva, Brunello di Montalcino DOCG",  Sangiovese  ,92,986.67
"Podere  Poggio Scalette 'Il Carbonaione' Alta Valle della Greve IGT, Tuscany",  Sangiovese  ,92,342.67
"La Ca Nova  Barbaresco Montestefano, Barbaresco DOCG",  Nebbiolo  ,92,309.33
"Gianfranco Fino 'Es'  Primitivo di Manduria, Puglia",  Primitivo  ,92,416.0
"Marchesi  Antinori Tenuta Guado al Tasso Cont' Ugo Bolgheri, Tuscany",  Merlot  ,91,301.33
"Giuseppe Cortese  Rabaja, Barbaresco DOCG",  Nebbiolo  ,92,382.67
"Michele Chiarlo  Cerequio, Barolo DOCG",  Nebbiolo  ,92,602.67
"Masi  Mazzano, Amarone della Valpolicella Classico DOCG",  Valpolicella Blend  ,92,945.33
"Tolaini  'Valdisanti' Tenuta S. Giovanni Toscana IGT, Tuscany",  Cabernet - Sangiovese  ,91,236.0
"Marchesi di Barolo Cannubi,  Barolo DOCG",  Nebbiolo  ,91,602.67
"La  Spinetta Vursu Vigneto Gallina, Barbaresco DOCG",  Nebbiolo  ,92,896.0
"Marchesi  Frescobaldi Castelgiocondo 'Ripe al Convento', Brunello di Montalcino Riserva DOCG",  Sangiovese  ,92,749.33
"Fattoria La Massa  'Giorgio Primo' Toscana IGT, Tuscany",  Bordeaux Blend Red  ,94,594.67
"Foradori  Granato Vigneti delle Dolomiti IGT, Trentino-Alto Adige",  Teroldego  ,92,382.67
"Ornellaia Toscana Bianco IGT, Tuscany,",  Sauvignon Blanc - Viognier  ,93,525.33
Disaronno Originale,  Liqueur - Nut  ,89,196.0
"Ca'  del Bosco Cuvee Annamaria Clementi, Franciacorta DOCG",  Chardonnay - Pinot Blanc - Pinot  Noir  ,93,790.67
"Luciano Sandrone  'Vite Talin', Barolo DOCG",  Nebbiolo  ,96,545.33
"Giacomo Borgogno & Figli  No Name, Piedmont",  Nebbiolo  ,90,261.33
"Castello  Romitorio Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,91,400.0
"Gaja  Pieve Santa Restituta 'Sugarille', Brunello di Montalcino DOCG",  Sangiovese  ,93,1246.67
"Bruno Giacosa Roero Arneis  DOCG, Piedmont",  Arneis  ,90,196.0
"Giacomo Fenocchio  Barolo Bussia, Barolo DOCG",  Nebbiolo  ,91,390.67
"Pio Cesare Barbaresco DOCG,  Piedmont",  Nebbiolo  ,91,505.33
Giuseppe Quintarelli  Rosso del Bepi Veneto IGT,  Valpolicella Blend  ,91,1002.67
"Castello  Banfi Poggio all'Oro Riserva, Brunello di Montalcino DOCG",  Sangiovese  ,92,986.67
"Podere  Poggio Scalette 'Il Carbonaione' Alta Valle della Greve IGT, Tuscany",  Sangiovese  ,92,342.67
"La Ca Nova  Barbaresco Montestefano, Barbaresco DOCG",  Nebbiolo  ,92,309.33
"Gianfranco Fino 'Es'  Primitivo di Manduria, Puglia",  Primitivo  ,92,416.0
"Marchesi  Antinori Tenuta Guado al Tasso Cont' Ugo Bolgheri, Tuscany",  Merlot  ,91,301.33
"Giuseppe Cortese  Rabaja, Barbaresco DOCG",  Nebbiolo  ,92,382.67
"Michele Chiarlo  Cerequio, Barolo DOCG",  Nebbiolo  ,92,602.67
"Masi  Mazzano, Amarone della Valpolicella Classico DOCG",  Valpolicella Blend  ,92,945.33
"Tolaini  'Valdisanti' Tenuta S. Giovanni Toscana IGT, Tuscany",  Cabernet - Sangiovese  ,91,236.0
"Marchesi di Barolo Cannubi,  Barolo DOCG",  Nebbiolo  ,91,602.67
"La  Spinetta Vursu Vigneto Gallina, Barbaresco DOCG",  Nebbiolo  ,92,896.0
"Marchesi  Frescobaldi Castelgiocondo 'Ripe al Convento', Brunello di Montalcino Riserva DOCG",  Sangiovese  ,92,749.33
"Fattoria La Massa  'Giorgio Primo' Toscana IGT, Tuscany",  Bordeaux Blend Red  ,94,594.67
"Foradori  Granato Vigneti delle Dolomiti IGT, Trentino-Alto Adige",  Teroldego  ,92,382.67
"Ornellaia Toscana Bianco IGT, Tuscany,",  Sauvignon Blanc - Viognier  ,93,525.33
Disaronno Originale,  Liqueur - Nut  ,89,196.0
"Ca'  del Bosco Cuvee Annamaria Clementi, Franciacorta DOCG",  Chardonnay - Pinot Blanc - Pinot  Noir  ,93,790.67
"Luciano Sandrone  'Vite Talin', Barolo DOCG",  Nebbiolo  ,96,545.33
"Giacomo Borgogno & Figli  No Name, Piedmont",  Nebbiolo  ,90,261.33
"Castello  Romitorio Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,91,400.0
"Gaja  Pieve Santa Restituta 'Sugarille', Brunello di Montalcino DOCG",  Sangiovese  ,93,1246.67
"Bruno Giacosa Roero Arneis  DOCG, Piedmont",  Arneis  ,90,196.0
"Agricola Punica  'Barrua' Isola dei Nuraghi IGT, Sardinia",  Carignan (Carinena)  ,91,244.0
"Allegrini La  Poja Monovitigno Corvina Veronese IGT, Veneto",  Corvina  ,92,660.0
"Paolo Scavino Cannubi,  Barolo DOCG",  Nebbiolo  ,93,668.0
"Rivella  Serafino Montestefano, Barbaresco DOCG",  Nebbiolo  ,92,660.0
"Ceretto Barolo DOCG, Piedmont,",  Nebbiolo  ,91,400.0
"Roberto  Voerzio San Francesco Fontanazza Langhe Nebbiolo, Piedmont",  Nebbiolo  ,90,228.0
"Emidio Pepe Pecorino  Colli Aprutini IGT, Abruzzo",  Pecorino  ,90,602.67
"Fontanafredda  Serralunga d'Alba, Barolo DOCG",  Nebbiolo  ,90,334.67
"Bruno Giacosa Barbaresco  DOCG, Piedmont",  Nebbiolo  ,91,101.33
"Le Macchiole 'Scrio' Toscana IGT,  Tuscany",  Syrah  ,94,1002.67
"Domenico Clerico  Pajana, Barolo DOCG",  Nebbiolo  ,93,620.0
"Lisini Ugolaia,  Brunello di Montalcino DOCG",  Sangiovese  ,93,660.0
"Tenuta  Col d'Orcia Poggio al Vento, Brunello di Montalcino Riserva DOCG",  Sangiovese  ,93,905.33
"Nino Negri  Sfursat 5 Stelle, Sforzato di Valtellina DOCG",  Nebbiolo  ,92,473.33
"Mazzei  Castello di Fonterutoli Ser Lapo Riserva, Chianti Classico DOCG",  Merlot - Sangiovese  ,90,170.67
"Villa  Bucci Verdicchio dei Castelli di Jesi Classico Riserva DOCG, Marche",  Verdicchio  ,91,334.67
"La Marca Prosecco, Veneto",  Glera (Prosecco)  ,86,105.33
"Avignonesi Vino  Nobile di Montepulciano DOCG, Tuscany",  Sangiovese  ,89,170.67
"San  Polino Helichrysum, Brunello di Montalcino DOCG",  Sangiovese  ,92,464.0
"Ruffino Modus Toscana IGT, Tuscany,",  Cabernet - Merlot - Sangiovese  ,89,178.67
"Masi  Serego Alighieri Vaio Armaron, Amarone della Valpolicella Classico DOCG",  Valpolicella Blend  ,91,529.33
"Castello di  Volpaia Chianti Classico Riserva DOCG, Tuscany",  Sangiovese  ,91,269.33
"Vietti Barbaresco  Roncaglie Masseria, Barbaresco DOCG",  Nebbiolo  ,93,685.33
"Nervi Vigna Molsino,  Gattinara DOCG",  Nebbiolo  ,91,749.33
"Produttori del  Barbaresco Montefico, Barbaresco Riserva DOCG",  Nebbiolo  ,93,456.0
"The  Yoga Syrah - Nero d'Avola - Cabernet Sauvignon Terre Siciliane IGT, Sicily",  Red Blend  ,,81.33
"Jermann 'Vintage  Tunina' Venezia Giulia IGT, Friuli-Venezia Giulia",  White Blend  ,92.0,374.67
"Tenuta  San Guido Sassicaia Bolgheri Vertical Collection, Tuscany",  Cabernet Franc - Cabernet  Sauvignon  ,,1294.67
"Poliziano Vino Nobile  di Montepulciano DOCG, Tuscany",  Sangiovese  ,90.0,170.67
Masciarelli Montepulciano  d'Abruzzo,  Montepulciano  ,86.0,73.33
"Travaglini Gattinara DOCG,  Piedmont",  Nebbiolo  ,90.0,228.0
"Arnaldo-Caprai  25 Anniversario, Sagrantino di Montefalco Riserva DOCG",  Sagrantino  ,92.0,562.67
"Cavalli Tenuta degli Dei Toscana IGT,  Tuscany",  Bordeaux Blend Red  ,92.0,269.33
"Falletto  di Bruno Giacosa 'Le Rocche di Castiglione Falletto', Barolo DOCG",  Nebbiolo  ,94.0,560.0
"Capanna Brunello di  Montalcino DOCG, Tuscany",  Sangiovese  ,91.0,390.67
"Arianna  Occhipinti Il Frappato Terre Siciliane IGT, Sicily",  Frappato  ,91.0,228.0
"Baricci  Colombaio di Montosoli Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,93.0,456.0
"Roagna Asili  Vecchie Viti, Barbaresco DOCG",  Nebbiolo  ,95.0,900.0
"La Gerla Brunello di  Montalcino DOCG, Tuscany",  Sangiovese  ,91.0,400.0
"Massolino Barolo Parafada,  Barolo DOCG",  Nebbiolo  ,93.0,562.67
Xenta  Absenta,  Absinthe  ,,269.33
"Il Poggione Rosso di  Montalcino, Tuscany",  Sangiovese  ,89.0,154.67
"Elio  Sandri Cascina Disa 'Perno' Riserva, Barolo DOCG",  Nebbiolo  ,93.0,725.33
"Luciano Sandrone Barbera  d'Alba, Piedmont",  Barbera  ,90.0,269.33
"Giuseppe  Quintarelli Recioto della Valpolicella Classico DOCG, Veneto",  Valpolicella Blend  ,95.0,6.67
"Masi  Costasera Riserva, Amarone della Valpolicella Classico DOCG",  Valpolicella Blend  ,92.0,432.0
Peroni Chill Lemon Beer,  Beer  ,,24.0
"Bartolo Mascarello  Artist Label, Barolo DOCG",  Nebbiolo  ,,813.33
"Castello  di Volpaia Coltassala, Chianti Classico Riserva DOCG",  Chianti Blend  ,92.0,473.33
"Gerardo  Cesari Amarone della Valpolicella Classico DOCG, Veneto",  Valpolicella Blend  ,89.0,293.33
"Tenute  Silvio Nardi Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,90.0,416.0
"Altesino Brunello  di Montalcino Riserva DOCG, Tuscany",  Sangiovese  ,92.0,701.33
Disaronno Velvet Liqueur,  Liqueur - Cream  ,87.0,204.0
Cantine di Ora 'Amicone'  Rosso Veneto IGT,  Red Blend  ,86.0,97.33
"Trediberri Barolo DOCG, Piedmont,",  Nebbiolo  ,91.0,317.33
"Querciabella Batar Toscana IGT,  Tuscany",  Chardonnay - Pinot Blanc  ,91.0,578.67
"San  Filippo Le Lucere, Brunello di Montalcino DOCG",  Sangiovese  ,92.0,620.0
"Bruno Giacosa Barolo DOCG,  Piedmont",  Nebbiolo  ,92.0,1304.0
"Santa  Margherita Pinot Grigio Alto Adige, Trentino-Alto Adige",  Pinot Grigio  ,86.0,154.67
"Roberto  Voerzio Barolo del Comune di La Morra DOCG, Piedmont",  Nebbiolo  ,91.0,782.67
"Castello  di Ama Vigneto La Casuccia, Chianti Classico Gran Selezione DOCG",  Chianti Blend  ,94.0,1254.67
"Barone Ricasoli  'Brolio', Chianti Classico DOCG",  Chianti Blend  ,89.0,138.67
"Tenute  del Cerro 'La Poderina' Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,89.0,350.67
"Duemani 'Duemani' Cabernet  Franc Costa Toscana IGT, Tuscany",  Cabernet Franc  ,94.0,725.33
Giuseppe Quintarelli  Primofiore Veneto IGT,  Red Blend  ,90.0,390.67
"Pieropan Calvarino Soave  Classico, Veneto",  Soave Blend  ,91.0,170.67
"Damilano Lecinquevigne,  Barolo DOCG",  Nebbiolo  ,90.0,277.33
"Jacopo  Biondi Santi Castello di Montepo 'Sassoalloro' Toscana IGT, Tuscany",  Sangiovese  ,89.0,253.33
Azienda Agricola  Valentini Cerasuolo Montepulciano d'Abruzzo Rose,  Montepulciano  ,91.0,549.33
"Paolo Scavino Carobric,  Barolo DOCG",  Nebbiolo  ,92.0,562.67
"Elio  Altare Cerretta Vigna Bricco Riserva, Barolo DOCG",  Nebbiolo  ,94.0,766.67
"G.D. Vajra Ravera, Barolo  DOCG",  Nebbiolo  ,93.0,546.67
"Podere  Salicutti Piaggione, Brunello di Montalcino DOCG",  Sangiovese  ,93.0,620.0
"Cavalier  Lorenzo Accomasso 'Annunziata', Barolo Riserva DOCG",  Nebbiolo  ,,476.0
"Querciabella Chianti Classico  DOCG, Tuscany",  Sangiovese  ,90.0,196.0
"San  Giusto a Rentennano Le Baroncole, Chianti Classico Riserva DOCG",  Sangiovese  ,92.0,285.33
"Luciano Sandrone  Valmaggiore Nebbiolo d'Alba, Piedmont",  Nebbiolo  ,91.0,301.33
"Giovanni Rosso  Cerretta, Barolo DOCG",  Nebbiolo  ,93.0,497.33
"Produttori del  Barbaresco 'Don Fiorino', Barbaresco Riserva DOCG",  Nebbiolo  ,,832.0
"Ca' del Bosco  Cuvee Prestige, Franciacorta DOCG",  Chardonnay - Pinot Blanc - Pinot  Noir  ,90.0,236.0
Peroni Nastro Azzurro Beer,  Beer  ,86.0,24.0
"Paolo  Bea Pagliaro Secco, Sagrantino di Montefalco DOCG",  Sagrantino  ,92.0,733.33
"Carpineto Vino  Nobile di Montepulciano Riserva DOCG, Tuscany",  Chianti Blend  ,90.0,204.0
"Feudi di San  Gregorio Serpico Rosso Irpinia, Campania",  Aglianico  ,91.0,382.67
"La  Spinetta Vursu Vigneto Valeirano, Barbaresco DOCG",  Nebbiolo  ,92.0,856.0
"Renieri Brunello di  Montalcino DOCG, Tuscany",  Sangiovese  ,91.0,513.33
"Bruno Giacosa Nebbiolo d'Alba,  Piedmont",  Nebbiolo  ,89.0,253.33
"Gaja Ca'Marcanda Vistamare  Toscana IGT, Tuscany",  White Blend  ,90.0,350.67
Le  Chiuse Diecianni Brunello di Montalcino Riserva DOCG,  Sangiovese  ,91.0,1165.33
"Renato  Ratti Rocche dell'Annunziata, Barolo DOCG",  Nebbiolo  ,92.0,693.33
"Castell'in Villa Chianti  Classico Riserva DOCG, Tuscany",  Sangiovese  ,92.0,1052.0
"La Spinetta  Vigneto Garretti, Barolo DOCG",  Nebbiolo  ,91.0,408.0
"Lodovico  Antinori Campo di Sasso Insoglio del Cinghiale Toscana IGT, Tuscany",  Cabernet - Merlot - Syrah  ,89.0,178.67
"Marchesi Antinori Santa  Cristina Toscana IGT, Tuscany",  Merlot - Sangiovese  ,86.0,73.33
"Tenuta Luce 'Lux Vitis' Toscana  IGT, Tuscany",  Cabernet - Sangiovese  ,95.0,1042.67
"Giacomo  Borgogno & Figli Barolo Vigna Liste, Barolo DOCG",  Nebbiolo  ,91.0,594.67
"Cavalier  Lorenzo Accomasso Vigna Rocchette, Barolo DOCG",  Nebbiolo  ,91.0,525.33
"Produttori del  Barbaresco Pora, Barbaresco Riserva DOCG",  Nebbiolo  ,92.0,464.0
"Frank  Cornelissen 'Susucaru' Rosato Terre Siciliane IGT, Sicily",  Nerello Mascalese  ,89.0,196.0
"Le  Ragnaie V.V. Vigna Vecchia, Brunello di Montalcino DOCG",  Sangiovese  ,93.0,822.67
"Cantine  San Marzano Collezione Cinquanta, Puglia",  Negroamaro - Primitivo  ,88,130.67
"Mazzei Fonterutoli,  Chianti Classico DOCG",  Chianti Blend  ,89,162.67
"Brovia 'Brea Vigna Ca'  Mia', Barolo DOCG",  Nebbiolo  ,93,725.33
"La  Vigna di Sarah 'Grappoli di Luna' Millesimato Extra Brut, Conegliano-Valdobbiadene Prosecco  Superiore DOCG",  Glera (Prosecco)  ,88,89.33
"Michele Chiarlo  Tortoniano, Barolo DOCG",  Nebbiolo  ,90,342.67
"Ruffino Chianti DOCG, Tuscany,",  Chianti Blend  ,84,65.33
"Podere  Rocche dei Manzoni Madonna Assunta la Villa, Barolo Riserva DOCG",  Nebbiolo  ,91,1238.67
"Beni di Batasiolo Barolo  DOCG, Piedmont",  Nebbiolo  ,88,261.33
"Brovia Barolo DOCG, Piedmont",  Nebbiolo  ,91,374.67
"Marchesi  Frescobaldi Castello di Nipozzano 'Mormoreto' Toscana IGT, Tuscany",  Bordeaux Blend Red  ,91,408.0
"Castello di  Camigliano Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,89,334.67
"Massolino Margheria, Barolo  DOCG",  Nebbiolo  ,93,537.33
"Isole e Olena  Collezione Privata Chardonnay Toscana IGT, Tuscany",  Chardonnay  ,92,408.0
"Fratelli  Lunelli Ferrari Perle Millesimato Trentodoc, Trentino-Alto Adige",  Chardonnay  ,91,228.0
"Tolaini Al Passo Toscana IGT, Tuscany,",  Merlot - Sangiovese  ,90,146.67
"Benanti Etna Rosso, Sicily",  Nerello Cappuccio - Nerello  Mascalese  ,89,170.67
Vigneti del Sole Montepulciano  d'Abruzzo,  Montepulciano  ,85,65.33
Carpano 'Antica Formula 1786'  Vermouth,  Vermouth  ,94,228.0
"Felsina Berardenga  Chianti Classico DOCG, Tuscany",  Sangiovese  ,90,170.67
"Prunotto Barbaresco DOCG,  Piedmont",  Nebbiolo  ,90,244.0
"G.D. Vajra Langhe Nebbiolo,  Piedmont",  Nebbiolo  ,90,154.67
"Domenico Clerico Barolo DOCG,  Piedmont",  Nebbiolo  ,91,334.67
"Francesco  Rinaldi & Figli Barolo Le Brunate, Barolo DOCG",  Nebbiolo  ,91,432.0
"Azienda Agraria  Guerrieri 'Guerriero della Terra', Marche",  Montepulciano - Sangiovese  ,91,188.0
"Il Paradiso di  Manfredi Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,90,790.67
"Cantine  San Marzano Collezione Cinquanta, Puglia",  Negroamaro - Primitivo  ,88,130.67
"Mazzei Fonterutoli,  Chianti Classico DOCG",  Chianti Blend  ,89,162.67
"Brovia 'Brea Vigna Ca'  Mia', Barolo DOCG",  Nebbiolo  ,93,725.33
"La  Vigna di Sarah 'Grappoli di Luna' Millesimato Extra Brut, Conegliano-Valdobbiadene Prosecco  Superiore DOCG",  Glera (Prosecco)  ,88,89.33
"Michele Chiarlo  Tortoniano, Barolo DOCG",  Nebbiolo  ,90,342.67
"Ruffino Chianti DOCG, Tuscany,",  Chianti Blend  ,84,65.33
"Podere  Rocche dei Manzoni Madonna Assunta la Villa, Barolo Riserva DOCG",  Nebbiolo  ,91,1238.67
"Beni di Batasiolo Barolo  DOCG, Piedmont",  Nebbiolo  ,88,261.33
"Brovia Barolo DOCG, Piedmont",  Nebbiolo  ,91,374.67
"Marchesi  Frescobaldi Castello di Nipozzano 'Mormoreto' Toscana IGT, Tuscany",  Bordeaux Blend Red  ,91,408.0
"Castello di  Camigliano Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,89,334.67
"Massolino Margheria, Barolo  DOCG",  Nebbiolo  ,93,537.33
"Isole e Olena  Collezione Privata Chardonnay Toscana IGT, Tuscany",  Chardonnay  ,92,408.0
"Fratelli  Lunelli Ferrari Perle Millesimato Trentodoc, Trentino-Alto Adige",  Chardonnay  ,91,228.0
"Tolaini Al Passo Toscana IGT, Tuscany,",  Merlot - Sangiovese  ,90,146.67
"Benanti Etna Rosso, Sicily",  Nerello Cappuccio - Nerello  Mascalese  ,89,170.67
Vigneti del Sole Montepulciano  d'Abruzzo,  Montepulciano  ,85,65.33
Carpano 'Antica Formula 1786'  Vermouth,  Vermouth  ,94,228.0
"Felsina Berardenga  Chianti Classico DOCG, Tuscany",  Sangiovese  ,90,170.67
"Prunotto Barbaresco DOCG,  Piedmont",  Nebbiolo  ,90,244.0
"G.D. Vajra Langhe Nebbiolo,  Piedmont",  Nebbiolo  ,90,154.67
"Domenico Clerico Barolo DOCG,  Piedmont",  Nebbiolo  ,91,334.67
"Francesco  Rinaldi & Figli Barolo Le Brunate, Barolo DOCG",  Nebbiolo  ,91,432.0
"Azienda Agraria  Guerrieri 'Guerriero della Terra', Marche",  Montepulciano - Sangiovese  ,91,188.0
"Il Paradiso di  Manfredi Brunello di Montalcino DOCG, Tuscany",  Sangiovese  ,90,790.67
