product,grape,score,avg_price_liter
Condado  de Haza 20 Aldeas Vino de la Tierra de Castilla y Leon,  Tempranillo  ,89,130.67
"Bodegas Vinicola  Real 200 Monges Reserva, Rioja DOCa",  Rioja Red Blend  ,90,261.33
"Bodegas Campillo Gran Reserva, Rioja  DOCa",  Tempranillo  ,90,220.0
"Bodega Lanzaga 'Tabuerniga',  Rioja DOCa",  Rioja Red Blend  ,95,610.67
"Bodegas Riojanas Vina  Albina Reserva, Rioja DOCa",  Rioja Red Blend  ,88,269.33
Arinzano 'Gran Vino' Vino de Pago,  Tempranillo  ,92,586.67
"Bodegas Protos Roble,  Ribera del Duero",  Tempranillo  ,88,73.33
"Izadi Reserva, Rioja DOCa",  Tempranillo  ,89,130.67
"Sierra Cantabria 'Amancio',  Rioja DOCa",  Tempranillo  ,94,896.0
"Raul Perez  Ultreia de Valtuille, Bierzo",  Mencia  ,92,382.67
"Marques de Riscal  Proximo, Rioja DOCa",  Tempranillo  ,84,65.33
"Finca Villacreces,  Ribera del Duero",  Cabernet - Merlot - Tempranillo  ,91,196.0
"Oxer  Bastegieta Marko Gure Arbasoak, Bizkaiko Txakolina",  White Blend  ,91,130.67
"Bodegas  Arzuaga Navarro 'Arzuaga' Gran Reserva, Ribera del Duero",  Tempranillo  ,92,620.0
"Casa Rojo MMM  Macho Man Monastrell, Jumilla",  Monastrell  ,87,162.67
Estrella Damm Lager Cerveza,  Beer  ,88,24.0
"Clos Mogador 'Nelin',  Priorat DOCa",  White Blend  ,92,326.67
"Grupo Olarra Cerro  Anon Gran Reserva, Rioja DOCa",  Rioja Red Blend  ,89,130.67
"Bodegas  Hermanos Perez Pascuas Vina Pedrosa Reserva, Ribera del Duero",  Tempranillo  ,91,350.67
"Cims de Porrera Classic,  Priorat DOCa",  Carinena - Garnacha  ,91,382.67
"Dominio de Atauta, Ribera  del Duero",  Tempranillo  ,92,196.0
"Bodegas Luis Canas Reserva, Rioja  DOCa",  Tempranillo  ,90,122.67
"Marques de  Riscal Organic Verdejo, Rueda",  Verdejo  ,88,65.33
Gin Mare Mediterranean Gin,  Gin  ,91,261.33
"Lagar de Cervera  Albarino, Rias Baixas",  Albariño  ,89,122.67
"Vivanco Reserva, Rioja DOCa",  Rioja Red Blend  ,89,97.33
"Matsu El Viejo, Toro",  Tinta de Toro  ,90,236.0
"Celler de l'Era 'Bri',  Montsant",  Cabernet - Carignan - Grenache  ,88,73.33
"Bodegas Faustino  I Gran Reserva 75 Aniversario, Rioja DOCa",  Rioja Red Blend  ,90,162.67
"Bodegas Muga Blanco  Fermentado en Barrica, Rioja DOCa",  Rioja White Blend  ,89,105.33
"Bodegas y  Vinedos Luna Beberide Paixar Mencia, Bierzo",  Mencia  ,92,212.0
"Osborne  Carlos I Solera Gran Reserva Brandy de Jerez, Andalucia",  Brandy  ,88,228.0
"CVNE 'Real de Asua', Rioja  DOCa",  Tempranillo  ,93,602.67
"Marques  de Riscal 150th Aniversario Gran Reserva, Rioja DOCa",  Rioja Red Blend  ,94,440.0
"Vina Eguia Reserva, Rioja DOCa",  Tempranillo  ,87,105.33
Abadia  Retuerta Pago Negralada Vino de la Tierra de Castilla y Leon,  Tempranillo  ,92,546.67
"Bodegas Morca 'Godina'  Garnacha, Campo de Borja",  Grenache (Garnacha)  ,91,154.67
"Pago  de los Capellanes Parcela El Nogal, Ribera del Duero",  Tempranillo  ,91,334.67
"Torres Coronas Crianza  Tempranillo, Catalonia",  Tempranillo  ,85,73.33
"Sierra Cantabria Gran  Reserva, Rioja DOCa",  Tempranillo  ,91,269.33
"Matsu El Recio, Toro",  Tinta de Toro  ,88,105.33
"Bodegas  Toro Albala Don PX, Montilla-Moriles",  Pedro Ximenez  ,88,269.33
Anima  Negra 'An' Vi de la Terra de Mallorca,  Callet  ,91,285.33
"Grupo Olarra Cerro Anon  Reserva, Rioja DOCa",  Rioja Red Blend  ,89,105.33
"J.  Garcia Carrion Pata Negra Reserva, Valdepenas",  Tempranillo  ,86,57.33
"Bodegas  Contador - Benjamin Romeo 'La Vina de Andres Romeo', Rioja DOCa",  Tempranillo  ,92,676.0
"Bodegas Morca 'Morca' Garnacha,  Campo de Borja",  Grenache (Garnacha)  ,91,261.33
"Bodegas Castano Hecula  Organic Monastrell, Yecla",  Monastrell  ,88,65.33
"Camino de Seda Seleccion  Especial, Jumilla",  Mourvedre (Monastrell)  ,87,81.33
4  Kilos Vinicola '4 Kilos' Vi de la Terra de Mallorca,  Red Blend  ,92,244.0
"Familia  Nin-Ortiz 'Nit de Nin' La Coma d'en Romeu, Priorat DOCa",  Grenache (Garnacha)  ,97,856.0
"Bodegas LAN Crianza, Rioja DOCa,",  Tempranillo  ,87,89.33
"Tinto  Pesquera Janus Gran Reserva, Ribera del Duero",  Tempranillo  ,91,1125.33
"La  Vizcaina 'El Rapolao' Lomas de Valtuille, Bierzo",  Mencia  ,92,212.0
"Telmo  Rodriguez 'As Caborcas' Single Vineyard Ladeiras do Bibei, Valdeorras",  Red Blend  ,93,390.67
"Torres Milmanda, Conca de  Barbera",  Chardonnay  ,90,400.0
"Bodegas Merum  Priorati Viticultura Extrema 'Desti', Priorat DOCa",  Cabernet - Carignan - Grenache  ,92,269.33
"Bodegas Bilbainas  Vina Pomal Gran Reserva, Rioja DOCa",  Rioja Red Blend  ,90,220.0
"Recaredo Turo d'en Mota Cava,  Catalonia",  Xarel-lo  ,95,758.67
"Envinate 'Lousas' Vina de  Aldea, Galicia",  Mencia  ,91,244.0
"CVNE 'Monopole' Blanco, Rioja  DOCa",  Macabeo (Viura)  ,87,89.33
"Bodegas LAN Culmen Reserva, Rioja DOCa,",  Tempranillo  ,92,424.0
"Bodegas Volver Triga, Alicante,",  Mourvedre (Monastrell)  ,92,253.33
"Bodegas Franco-Espanolas Bordon  Gran Reserva, Rioja DOCa",  Rioja Red Blend  ,89.0,178.67
"Ausas  'Interpretacion', Ribera del Duero",  Tempranillo  ,94.0,350.67
"Castillo  Perelada 5 Finques Reserva, Emporda-Costa Brava",  Red Blend  ,89.0,105.33
"Liquid Geography  Mencia Rose, Bierzo",  Mencia  ,87.0,89.33
"Alhambra Reserva 1925 Cerveza,  Andalucia",  Beer  ,,32.0
"Terroir Al Limit  Soc. Lda. Dits del Terra, Priorat DOCa",  Carignan - Grenache - Syrah  ,92.0,390.67
"Honoro Vera Garnacha,  Calatayud",  Grenache (Garnacha)  ,88.0,57.33
"Bodegas Los Bermejos  Rosado, Lanzarote",  Listan Negro  ,89.0,170.67
"Bodegas  Cerron Stratum Wines 'El Cerrico' Fermentado en Anfora Airen, Jumilla",  Airen  ,94.0,277.33
"Torres Gran Sangre de  Toro Reserva, Catalonia",  Southern Rhone Red Blend  ,87.0,81.33
"Raul Perez Ultreia  Godello, Bierzo",  Godello  ,91.0,146.67
"Bodegas Contador  - Benjamin Romeo 'Predicador', Rioja DOCa",  Tempranillo  ,91.0,154.67
"Jaume Serra Brut Cava, Catalonia,",  Cava Blend  ,84.0,49.33
"Daniel  Gomez Jimenez-Landi 'Las Uvas de la Ira' Garnacha, Mentrida",  Grenache (Garnacha)  ,91.0,196.0
"Ferrer Bobet, Priorat DOCa,",  Carignan - Grenache - Syrah  ,91.0,277.33
"Xoriguer Mahon Gin,  Menorca",  Gin  ,92.0,170.67
"Teso La Monja, Toro",  Tinta de Toro  ,95.0,766.67
"Artadi El Seque, Alicante,",  Mourvedre (Monastrell)  ,91.0,162.67
"Bodegas Corral Don Jacobo  Gran Reserva, Rioja DOCa",  Rioja Red Blend  ,88.0,586.67
"Artemi Ron Miel Honey Rum,  Canary Islands",  Rum - Liqueur - Flavored  ,,65.33
"Bodegas Ramon Bilbao  Edicion Limitada, Rioja DOCa",  Tempranillo  ,90.0,105.33
"Bodegas La Horra  Corimbo I, Ribera del Duero",  Tempranillo  ,92.0,309.33
"Bodegas  Volver 'Tarima Hill' Old Vines Monastrell, Alicante",  Monastrell  ,90.0,97.33
Finca  Los Aljibes 'Selectus' Vino de la Tierra de Castilla,  Cabernet - Merlot - Syrah  ,89.0,122.67
"Valtostao Legon  Premium, Ribera del Duero",  Tempranillo  ,91.0,154.67
"Joan d'Anguera  Finca L'Argata, Montsant",  Grenache - Syrah  ,90,178.67
"Bodegas Aster, Ribera del Duero,",  Tempranillo  ,89,146.67
"CVNE 'Monopole Clasico'  Blanco, Rioja",  Macabeo (Viura)  ,91,170.67
"Bodegas Manzanos Voche Reserva, Rioja  DOCa",  Rioja Red Blend  ,90,114.67
"Beronia Crianza, Rioja DOCa",  Tempranillo  ,87,81.33
"Finca Allende, Rioja DOCa",  Tempranillo  ,90,162.67
"J.  Garcia Carrion Pata Negra Gran Reserva, Valdepenas",  Tempranillo  ,85,114.67
El  Castilla Syrah,  Syrah  ,85,57.33
"Neleman 'Just Fucking Good  Wine' Tinto, Valencia",  Marselan  ,89,97.33
"Bodegas Montecillo Reserva, Rioja DOCa,",  Tempranillo  ,88,130.67
"Bodegas Roda Sela, Rioja DOCa",  Rioja Red Blend  ,90,146.67
"Bodegas Ramon Bilbao Gran  Reserva, Rioja DOCa",  Rioja Red Blend  ,90,178.67
"Bodegas Palacios  Remondo Propiedad, Rioja DOCa",  Grenache (Garnacha)  ,92,244.0
"Tinto  Pesquera 'Millenium' Gran Reserva, Ribera del Duero",  Tempranillo  ,91,822.67
"Gonzalez  Byass Tio Pepe Fino Muy Seco Sherry, Andalucia",  Palomino  ,89,114.67
"Bodegas Avancia Godello,  Valdeorras",  Godello  ,91,204.0
"Bodegas Muga Rosado, Rioja DOCa",  Tempranillo  ,88,97.33
"Bodegas Gerardo  Mendez Albarino Do Ferreiro, Rias Baixas",  Albariño  ,90,196.0
"Ruavieja Licor de Hierbas,  Galicia",  Liqueur - Herb - Spice  ,86,65.33
"Bodegas  Valduero Tierra Alta 'Valduero 2 Maderas', Ribera del Duero",  Tempranillo  ,89,178.67
"Pago de  Carraovejas 'El Anejon', Ribera del Duero",  Tempranillo  ,93,628.0
"Bodega Lanzaga 'La Estrada',  Rioja DOCa",  Rioja Red Blend  ,94,537.33
"Raul  Perez 'Las Gundinas' Lomas de Valtuille, Bierzo",  Mencia  ,91,204.0
"Venus La Universal  Dido Tinto, Montsant",  Cabernet - Grenache - Merlot - Syrah  ,91,122.67
"Bodegas Mas Alta La  Basseta Priorat, Priorat DOCa",  Grenache - Syrah  ,92,366.67
"Bodegas Morca 'Touran'  Garnacha, Campo de Borja",  Grenache (Garnacha)  ,93.0,733.33
"Bodegas  Borsao Garnacha - Tinto Seleccion Joven, Campo de Borja",  Red Blend  ,87.0,57.33
"Bodegas  Hermanos Perez Pascuas Vina Pedrosa Gran Reserva, Ribera del Duero",  Tempranillo  ,92.0,685.33
"Felix  Solis Vina Albali Gran Reserva Seleccion Privada, Valdepenas",  Rioja Red Blend  ,88.0,65.33
"Bodegas Ego 'Goru Gold', Jumilla,",  Cabernet - Mourvedre - Syrah  ,89.0,89.33
Quinta Sardonia  Vino de la Tierra de Castilla y Leon,  Red Blend  ,92.0,269.33
"Cellar Vall Llach  Embruix, Priorat DOCa",  Carinena - Garnacha  ,90.0,162.67
"Pago  de Carraovejas 'Cuesta de las Liebres' Grandes Anadas, Ribera del Duero",  Tempranillo  ,92.0,1181.33
"Hacienda Lopez de Haro  Reserva, Rioja DOCa",  Rioja Red Blend  ,88.0,89.33
"Jorge  Ordonez & Co. No. 2 Victoria Moscatel, Malaga",  Muscat of Alexandria  ,92.0,277.33
"Cepa Lebrel Reserva, Rioja DOCa,",  Rioja Red Blend  ,86.0,41.33
"Remirez de Ganuza  Trasnocho, Rioja DOCa",  Rioja Red Blend  ,93.0,693.33
"Faustino Rivero  Ulecia Albarino, Rias Baixas",  Albariño  ,86.0,105.33
"Cruzcampo Especial Cerveza, Andalucia,",  Beer  ,,24.0
"Bodegas Palacios  Remondo La Vendimia, Rioja DOCa",  Tempranillo  ,88.0,89.33
"Bodegas Fillaboa Albarino,  Rias Baixas",  Albariño  ,88.0,114.67
"Suertes  del Marques Vidonia, Valle de la Orotava",  Palomino  ,92.0,269.33
"Torres Vina Sol  Parellada, Penedes",  Parellada  ,86.0,57.33
Anima  Negra 'An-2' Vi de la Terra Mallorca,  Callet  ,90.0,146.67
"Bodegas Agro  de Bazan Granbazan Etiqueta Verde, Rias Baixas",  Albarino (Alvarinho)  ,89.0,122.67
"Venus La Universal, Montsant,",  Carignan - Grenache - Syrah  ,92.0,253.33
"Comando G 'El Hombre Bala',  Madrid",  Grenache (Garnacha)  ,91.0,154.67
"Bodegas Vilano Reserva,  Ribera del Duero",  Tempranillo  ,89.0,138.67
"Marques de Vargas Gran  Reserva, Rioja DOCa",  Rioja Red Blend  ,91.0,236.0
"Tomas Postigo  Tinto, Ribera del Duero",  Cabernet - Merlot - Tempranillo  ,91.0,204.0
"Bodegas Forjas  del Salnes Leirana Albarino, Rias Baixas",  Albariño  ,91.0,146.67
"Familia Nin-Ortiz  'Planetes de Nin', Priorat DOCa",  Carinena - Garnacha  ,92.0,261.33
"Bodegas Castano Solanera  Vinas Viejas, Yecla",  Mourvedre (Monastrell)  ,89.0,97.33
"Vega  Sicilia Tinto Valbuena 3, Ribera del Duero",  Tempranillo  ,92.0,1222.67
"Bodegas Valdemar 'Conde de  Valdemar' Reserva, Rioja DOCa",  Rioja Red Blend  ,88.0,114.67
"Daniel  Gomez Jimenez Landi 'El Reventon', Cebreros",  Grenache (Garnacha)  ,93.0,749.33
"Marques de  Murrieta Ygay Etiqueta Blanca, Rioja DOCa",  Rioja Red Blend  ,90.0,822.67
Marques  de Toro Single Vineyard Finca La Moura Mencia Vino de la Tierra de Castilla y Leon,  Mencia  ,89.0,73.33
"Bodegas  Forjas del Salnes Leirana Genoveva Albarino, Rias Baixas",  Albariño  ,92.0,220.0
"Finca Valpiedra Reserva, Rioja DOCa,",  Tempranillo  ,90.0,204.0
"Bodegas  Valduero Tierra Alta 'De 2 Cotas' Reserva, Ribera del Duero",  Tempranillo  ,90.0,253.33
"Marques de  Riscal 'Arienzo' Rioja Crianza, Rioja DOCa",  Rioja Red Blend  ,87.0,65.33
"Clos Mogador 'Com Tu',  Montsant",  Grenache (Garnacha)  ,92.0,309.33
"Arestel Brut Cava, Catalonia",  Cava Blend  ,86.0,32.0
"Altovinum  Evodia Old Vines Garnacha, Calatayud",  Grenache (Garnacha)  ,87.0,73.33
"Envinate 'Migan' Tinto, Canary  Islands",  Listan Negro  ,92.0,301.33
"Clos Figueras 'Clos  Figueres', Priorat DOCa",  Carignan - Grenache - Syrah  ,91.0,464.0
"Remirez de Ganuza  Fincas de Ganuza Reserva, Rioja DOCa",  Tempranillo  ,91.0,285.33
"Remirez de Ganuza  Blanco Reserva, Rioja DOCa",  Rioja White Blend  ,92.0,358.67
"Enric  Soler Masia Cal Raspallet 'Nun Vinya dels Taus', Catalonia",  Xarel-lo  ,96.0,408.0
"Agro de Bazan  Granbazan Don Alvaro de Bazan, Rias Baixas",  Albarino (Alvarinho)  ,90.0,204.0
"Bodegas La Vina Palacio  del Conde Gran Seleccion, Valencia",  Tempranillo  ,85.0,89.33
"Bodegas  Emilio Moro 'Finca Resalso', Ribera del Duero",  Tempranillo  ,88.0,89.33
"Estrella Galicia Especial Cerveza,  Galicia",  Beer  ,,24.0
"Dominio de la  Abadesa Reserva, Ribera del Duero",  Tempranillo  ,87.0,105.33
"Federico Paternina  'Banda Azul' Crianza, Rioja DOCa",  Rioja Red Blend  ,85.0,81.33
"Carodorum Seleccion  Especial, Toro",  Tinta de Toro  ,91.0,178.67
"Torres 10  Gran Reserva Imperial Brandy, Penedes",  Brandy  ,86.0,138.67
"Bodegas Altanza Reserva, Rioja DOCa,",  Tempranillo  ,89.0,122.67
"Bodegas Berberana Reserva, Rioja DOCa,",  Rioja Red Blend  ,87.0,400.0
"Bodegas Atalaya 'Laya',  Almansa",  Grenache - Mourvedre  ,88.0,57.33
"Bodegas Aragonesas  'Don Ramon' Barrica, Campo de Borja",  Garnacha - Tempranillo  ,85.0,65.33
"Bodegas Zarate 'El  Palomar' Albarino, Rias Baixas",  Albariño  ,93.0,277.33
"Felix Solis 'The  Guv'nor', Castilla La Mancha",  Syrah - Tempranillo  ,,49.33
"Envinate 'Benje', Canary Islands,",  Red Blend  ,91.0,188.0
"Celler Mas Doix  Salanques, Priorat DOCa",  Carignan - Grenache - Syrah  ,91.0,269.33
"La Cana Albarino, Rias Baixas,",  Albariño  ,89.0,122.67
"Bodegas Aster  Finca el Otero, Ribera del Duero",  Tempranillo  ,91.0,293.33
"Bodegas Muga Gran Reserva, Rioja  DOCa",  Tempranillo  ,91.0,1125.33
"Comando G La Mujer Canon, Madrid,",  Grenache (Garnacha)  ,93.0,505.33
"Izadi Crianza, Rioja DOCa",  Tempranillo  ,89.0,73.33
"Sierra Cantabria  Coleccion Privada, Rioja DOCa",  Tempranillo  ,92.0,374.67
"Bodegas Muga 'El  Anden de la Estacion' Crianza, Rioja DOCa",  Rioja Red Blend  ,88.0,138.67
"Bodegas Palacio 'Glorioso' Reserva,  Rioja DOCa",  Rioja Red Blend  ,89.0,89.33
"Bodegas Ontanon Reserva, Rioja  DOCa",  Rioja Red Blend  ,89.0,130.67
"Bodegas Jose Pariente  Verdejo, Rueda",  Verdejo  ,89.0,65.33
"Finca La Selva Gran Reserva,  Rioja DOCa",  Tempranillo  ,,138.67
"Juve y Camps 'Gran' Gran  Reserva Brut Cava, Catalonia",  Cava Blend  ,91.0,220.0
"Gramona Imperial Brut, Catalonia,",  Cava Blend  ,90.0,154.67
"Cillar de  Silos Torresilo, Ribera del Duero",  Tempranillo  ,91.0,277.33
"Suertes  del Marques Trenzado Parajes del Oeste, Valle de la Orotava",  Palomino  ,90.0,154.67
"Bodegas Cepa 21,  Ribera del Duero",  Tempranillo  ,90.0,146.67
"Pago  de los Capellanes Joven Roble, Ribera del Duero",  Tempranillo  ,89.0,114.67
"Senorio de Villarrica Reserva,  Rioja DOCa",  Tempranillo  ,89.0,122.67
"Bodegas Olivares  Altos de la Hoya Monastrell, Jumilla",  Monastrell  ,88.0,81.33
"Triton' Tinta de Toro, Toro,",  Tinta de Toro  ,90.0,122.67
"Ruavieja Crema de Orujo, Galicia,",  Liqueur - Cream  ,87.0,81.33
Rodnik's Classic Absinthe,  Absinthe  ,,130.67
"Casa  Rojo 'Alexander VS The Ham Factory', Ribera del Duero",  Tempranillo  ,89.0,261.33
"Dominio de Pingus  'Amelia', Ribera del Duero",  Tempranillo  ,94.0,549.33
"Bodegas  Gerardo Mendez Albarino Do Ferreiro 'Cepas Vellas', Rias Baixas",  Albariño  ,92.0,358.67
"Bodegas  Arzuaga Navarro 'Arzuaga' Reserva Especial, Ribera del Duero",  Tempranillo  ,92.0,432.0
"Finca Bacara 'Time  Waits for No One', Jumilla",  Mourvedre (Monastrell)  ,88.0,89.33
"Raul Perez Ultreia  Mencia, Bierzo",  Mencia  ,91.0,105.33
"Bodegas  Terras Gauda Abadia de San Campio Albarino, Rias Baixas",  Albariño  ,88.0,105.33
"Gramona Gessami, Penedes,",  Muscat  ,89.0,105.33
"Bodegas Juan Gil Bluegray,  Priorat DOCa",  Cabernet - Carignan - Grenache  ,89.0,130.67
"Bodegas  Palacios Remondo 'Placet Valtomelloso', Rioja DOCa",  Macabeo (Viura)  ,91.0,204.0
"Monasterio de Las Vinas  Reserva, Carinena",  Carignan - Grenache - Tempranillo  ,86.0,81.33
"Bodegas  Matarromera Gran Reserva, Ribera del Duero",  Tempranillo  ,90.0,660.0
"Marques de  la Concordia Lagunilla Gran Reserva, Rioja DOCa",  Garnacha - Tempranillo  ,87.0,114.67
"Chivite Coleccion 125  Blanco Chardonnay, Navarra",  Chardonnay  ,93.0,309.33
"Cellers Can Blau 'Can Blau',  Montsant",  Carignan - Grenache - Syrah  ,89.0,89.33
"Paniza Senorio de  Gayan Gran Reserva, Carinena",  Tempranillo  ,,170.67
"Telmo  Rodriguez 'Falcoeira' A Capilla, Valdeorras",  Red Blend  ,93.0,350.67
